request_id,concurrency,success,status_code,ttft_ms,total_latency_ms,streamed_chunks,output_text,prompt_tokens,completion_tokens,total_tokens,error,tpot_ms
1,4,True,200,43.188274,789.336522,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.87518305511811
2,4,True,200,46.384322,796.579857,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.907051456692913
3,4,True,200,45.700049,795.678719,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.905343858267717
4,4,True,200,46.147368,796.035019,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.904627173228347
5,4,True,200,42.534008,789.04435,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.878034188976378
6,4,True,200,39.695486,788.42885,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.895538299212599
7,4,True,200,39.525266,788.00913,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.893573732283465
8,4,True,200,39.03018,787.634367,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.894521157480315
9,4,True,200,39.249074,784.922507,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.871444354330709
10,4,True,200,35.29305,784.983246,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.903072409448819
11,4,True,200,35.292792,784.821718,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.901802566929135
12,4,True,200,34.707536,784.3291,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.902532
13,4,True,200,38.966029,785.163573,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.875571212598425
14,4,True,200,34.868889,785.97554,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.9142255984251975
15,4,True,200,34.933694,786.232645,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.915739771653543
16,4,True,200,34.372227,785.852268,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.917165677165355
17,4,True,200,41.512394,788.260793,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.879908653543308
18,4,True,200,36.839598,787.059402,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.907242551181102
19,4,True,200,36.934517,786.672601,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,5.90344948031496
