request_id,concurrency,success,status_code,ttft_ms,total_latency_ms,streamed_chunks,output_text,prompt_tokens,completion_tokens,total_tokens,error,tpot_ms
1,8,True,200,53.275057,884.957895,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.548683763779528
2,8,True,200,48.735813,876.390391,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.516965181102362
3,8,True,200,53.639447,885.573914,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.550665094488188
4,8,True,200,52.970154,885.188213,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.552898102362205
5,8,True,200,52.651816,884.875598,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.552943165354331
6,8,True,200,53.21337,885.158619,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.550749992125985
7,8,True,200,52.812349,884.804552,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.551119708661417
8,8,True,200,52.517326,884.582265,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.551692433070866
9,8,True,200,46.644037,882.878903,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.584526503937008
10,8,True,200,55.282334,880.787576,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.500041275590551
11,8,True,200,53.675254,879.436924,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.502060393700787
12,8,True,200,53.617991,879.276216,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.5012458661417325
13,8,True,200,56.946078,885.385602,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.523145858267716
14,8,True,200,57.278127,885.396254,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.520615173228346
15,8,True,200,56.854696,885.11493,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.521734125984252
16,8,True,200,56.515734,884.718521,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.521281787401575
17,8,True,200,47.47551,876.489843,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.527671913385826
18,8,True,200,45.282002,877.707322,130,"VLLM stands for Vision Language Large Model, which is a type of large language model designed to understand and generate human-like text in multiple languages. It leverages the power of deep learning techniques to learn from vast amounts of textual data, including books, articles, and other written materials. VLLM can be trained on various datasets such as Wikipedia, academic papers, and news articles, allowing it to produce coherent and contextually appropriate responses that are tailored to specific topics or contexts. This makes it particularly useful for tasks like summarization, translation, and question-answering, where understanding the nuances of different languages is crucial. V",41,128,169,,6.554530078740157
